time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,ofsted_inspection,number_of_2_year_olds,percentage_of_2_year_olds,number_of_3_4_year_olds,percentage_of_3_4_year_olds
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Total,z,z,1026,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Matched Ofsted judgement,z,z,905,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Outstanding,z,z,129,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Good,z,z,701,77
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Requires Improvement,z,z,75,8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,Inadequate,z,z,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,30-hour entitlement,No match,z,z,121,12
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Total,z,z,1933,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Matched Ofsted judgement,z,z,1719,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Outstanding,z,z,624,36
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Good,z,z,979,57
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Requires Improvement,z,z,96,6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,Inadequate,z,z,20,1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,30-hour entitlement,No match,z,z,214,11
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Total,z,z,1242,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Matched Ofsted judgement,z,z,1086,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Outstanding,z,z,215,20
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Good,z,z,785,72
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Requires Improvement,z,z,44,4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,Inadequate,z,z,42,4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,30-hour entitlement,No match,z,z,156,13
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Total,z,z,1242,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Matched Ofsted judgement,z,z,1110,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Outstanding,z,z,171,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Good,z,z,923,83
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Requires Improvement,z,z,16,1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,Inadequate,z,z,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,30-hour entitlement,No match,z,z,132,11
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Total,z,z,1845,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Matched Ofsted judgement,z,z,1684,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Outstanding,z,z,579,34
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Good,z,z,1078,64
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Requires Improvement,z,z,22,1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,Inadequate,z,z,5,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,30-hour entitlement,No match,z,z,161,9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Total,z,z,1986,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Matched Ofsted judgement,z,z,1834,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Outstanding,z,z,447,24
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Good,z,z,1261,69
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Requires Improvement,z,z,123,7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,Inadequate,z,z,3,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,30-hour entitlement,No match,z,z,152,8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Total,z,z,1283,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Matched Ofsted judgement,z,z,1206,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Outstanding,z,z,248,21
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Good,z,z,919,76
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Requires Improvement,z,z,39,3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,Inadequate,z,z,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,30-hour entitlement,No match,z,z,77,6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Total,z,z,1439,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Matched Ofsted judgement,z,z,1297,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Outstanding,z,z,128,10
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Good,z,z,1141,88
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Requires Improvement,z,z,24,2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,Inadequate,z,z,4,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,30-hour entitlement,No match,z,z,142,10
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Total,z,z,1586,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Matched Ofsted judgement,z,z,1457,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Outstanding,z,z,438,30
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Good,z,z,967,66
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Requires Improvement,z,z,32,2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,Inadequate,z,z,20,1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,30-hour entitlement,No match,z,z,129,8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Total,z,z,1073,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Matched Ofsted judgement,z,z,966,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Outstanding,z,z,309,32
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Good,z,z,651,67
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Requires Improvement,z,z,6,1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,Inadequate,z,z,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,30-hour entitlement,No match,z,z,107,10
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Total,z,z,1619,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Matched Ofsted judgement,z,z,1465,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Outstanding,z,z,297,20
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Good,z,z,1071,73
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Requires Improvement,z,z,59,4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,Inadequate,z,z,38,3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,30-hour entitlement,No match,z,z,154,10
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Total,z,z,1433,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Matched Ofsted judgement,z,z,1334,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Outstanding,z,z,350,26
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Good,z,z,965,72
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Requires Improvement,z,z,14,1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,Inadequate,z,z,5,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,30-hour entitlement,No match,z,z,99,7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Total,z,z,1172,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Matched Ofsted judgement,z,z,1061,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Outstanding,z,z,347,33
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Good,z,z,656,62
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Requires Improvement,z,z,31,3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,Inadequate,z,z,27,3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,30-hour entitlement,No match,z,z,111,9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Total,z,z,911,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Matched Ofsted judgement,z,z,808,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Outstanding,z,z,190,24
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Good,z,z,594,74
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Requires Improvement,z,z,24,3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,Inadequate,z,z,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,30-hour entitlement,No match,z,z,103,11
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,30-hour entitlement,Total,z,z,965,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,30-hour entitlement,Matched Ofsted judgement,z,z,936,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,30-hour entitlement,Outstanding,z,z,212,23
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,30-hour entitlement,Good,z,z,676,72
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,30-hour entitlement,Requires Improvement,z,z,36,4
